,wine,variety,country,points,price,taster
12571,Wind Rose 2013 Sangio Red Wine Lonesome Springs Ranch Sangiovese (Yakima Valley),Sangiovese,US,87,22.0,Sean P. Sullivan
12612,Fattoria Zerbina 2011 Ceregio  (Sangiovese di Romagna Superiore),Sangiovese,Italy,86,15.0,
12766,La Castellina 2007 Squarcialupi Riserva  (Chianti Classico),Sangiovese,Italy,85,30.0,
12838,San Leonino 2012 Monsenese Riserva  (Chianti Classico),Sangiovese,Italy,88,34.0,Kerin O’Keefe
12851,Castello di Meleto 2013 Vigna Casi  (Chianti Classico),Sangiovese,Italy,88,43.0,Kerin O’Keefe
12978,Muscardini 2010 Pauli Ranch Sangiovese (Mendocino County),Sangiovese,US,84,36.0,Jim Gordon
12991,Winery by the Creek 2012 Reserve Vine Hill Vineyard Sangiovese (El Dorado),Sangiovese,US,84,16.0,Jim Gordon
13132,Baricci 2014  Rosso di Montalcino,Sangiovese,Italy,89,20.0,Kerin O’Keefe
13138,Collosorbo 2014  Rosso di Montalcino,Sangiovese,Italy,89,21.0,Kerin O’Keefe
13178,Verbena 2012  Rosso di Montalcino,Sangiovese,Italy,87,28.0,Kerin O’Keefe
13183,Le Ragnaie 2011  Rosso di Montalcino,Sangiovese,Italy,87,30.0,Kerin O’Keefe
13195,Ridolfi 2012  Rosso di Montalcino,Sangiovese,Italy,86,20.0,Kerin O’Keefe
13287,Fattoria Poggerino 2012 Bugialla Riserva  (Chianti Classico),Sangiovese,Italy,90,45.0,Kerin O’Keefe
13310,Avignonesi 2011 Grandi Annate  (Vino Nobile di Montepulciano),Sangiovese,Italy,90,60.0,Kerin O’Keefe
13821,Villa Cerna 2005 Riserva  (Chianti Classico),Sangiovese,Italy,84,26.0,
13827,La Colombaia 2006 Terre delle Fornaci  (Chianti Colli Fiorentini),Sangiovese,Italy,84,,
13829,Piegaia 2005  Chianti Classico,Sangiovese,Italy,84,13.0,
14077,Pietra Santa 2006 Sangiovese (Cienega Valley),Sangiovese,US,82,18.0,
14174,L'Antica Fornace di Ridolfo 2011 Cantalici Petali di Rosé Sangiovese (Toscana),Sangiovese,Italy,86,14.0,
14186,Raffaldini 2011 Sangiovese (Swan Creek),Sangiovese,US,90,18.0,
14313,Salcheto 2013  Vino Nobile di Montepulciano,Sangiovese,Italy,92,28.0,Kerin O’Keefe
14315,Tenuta La Fuga 2012  Brunello di Montalcino,Sangiovese,Italy,92,67.0,Kerin O’Keefe
14317,Terralsole 2012  Brunello di Montalcino,Sangiovese,Italy,92,68.0,Kerin O’Keefe
14319,Villa Poggio Salvi 2012  Brunello di Montalcino,Sangiovese,Italy,92,54.0,Kerin O’Keefe
14333,Abbadia Ardenga 2012  Brunello di Montalcino,Sangiovese,Italy,92,51.0,Kerin O’Keefe
14336,Antico Colle 2012 Il Saggio Riserva  (Vino Nobile di Montepulciano),Sangiovese,Italy,92,50.0,Kerin O’Keefe
14510,Koehler 2013 Sangiovese (Santa Ynez Valley),Sangiovese,US,88,30.0,Matt Kettmann
14616,Antico Colle 2011  Vino Nobile di Montepulciano,Sangiovese,Italy,91,18.0,Kerin O’Keefe
14656,Righteous 2008 Righteous Sangiovese (Walla Walla Valley (WA)),Sangiovese,US,86,20.0,Paul Gregutt
14794,Tenuta Buon Tempo 2012 p. 56  (Brunello di Montalcino),Sangiovese,Italy,91,80.0,Kerin O’Keefe
14849,Underground Wine Project 2015 And Why Am I Mr. Pink Rosé of Sangiovese (Columbia Valley (WA)),Sangiovese,US,88,12.0,Sean P. Sullivan
15190,Il Colle 2010  Brunello di Montalcino,Sangiovese,Italy,95,46.0,Kerin O’Keefe
15191,Il Paradiso di Manfredi 2007 Riserva  (Brunello di Montalcino),Sangiovese,Italy,95,144.0,Kerin O’Keefe
15298,Tua Rita 2013 Perlato del Bosco Sangiovese (Toscana),Sangiovese,Italy,90,28.0,Kerin O’Keefe
15404,Mocali 2011 Vigna delle Raunate  (Brunello di Montalcino),Sangiovese,Italy,85,48.0,Kerin O’Keefe
15454,Il Grappolo 2010  Brunello di Montalcino,Sangiovese,Italy,93,50.0,Kerin O’Keefe
15465,Mastrojanni 2010  Brunello di Montalcino,Sangiovese,Italy,93,,Kerin O’Keefe
15466,Pecci Celestino 2010  Brunello di Montalcino,Sangiovese,Italy,93,74.0,Kerin O’Keefe
15467,San Giacomo 2010  Brunello di Montalcino,Sangiovese,Italy,93,50.0,Kerin O’Keefe
15825,Mercer 2008 Spice Cabinet Vineyard Sangiovese (Horse Heaven Hills),Sangiovese,US,85,33.0,Paul Gregutt
15831,Altesino 2012 Montosoli  (Brunello di Montalcino),Sangiovese,Italy,97,125.0,Kerin O’Keefe
15844,Le Chiuse 2012  Brunello di Montalcino,Sangiovese,Italy,96,65.0,Kerin O’Keefe
15853,Biondi Santi 2012  Brunello di Montalcino,Sangiovese,Italy,96,199.0,Kerin O’Keefe
15917,Battistini 2013 Solstizio Riserva Sangiovese (Romagna),Sangiovese,Italy,88,33.0,Kerin O’Keefe
16188,Barnard Griffin 2013 Rosé of Sangiovese (Columbia Valley (WA)),Sangiovese,US,90,12.0,Paul Gregutt
16279,Piccini 2009 Villa al Cortile Riserva  (Brunello di Montalcino),Sangiovese,Italy,87,60.0,Kerin O’Keefe
16283,Tenuta La Fuga 2009 Due Sorelle Riserva  (Brunello di Montalcino),Sangiovese,Italy,87,60.0,Kerin O’Keefe
16306,Fattoria La Lecciaia 2009 Vigna Manapetra Riserva  (Brunello di Montalcino),Sangiovese,Italy,87,58.0,Kerin O’Keefe
16342,Bibbiano 2006  Chianti Classico,Sangiovese,Italy,87,,
16345,Carpineto 2006  Chianti Classico,Sangiovese,Italy,87,20.0,
16347,Castellare di Castellina 2006  Chianti Classico,Sangiovese,Italy,87,23.0,
16348,Castelli del Grevepesa 2006 Lessenziale  (Chianti Classico),Sangiovese,Italy,87,,
16349,Castellinuzza e Piuca 2006  Chianti Classico,Sangiovese,Italy,87,,
16353,Gagliole 2006 Rubiolo  (Chianti Classico),Sangiovese,Italy,87,,
16355,Piccini 2005 Riserva  (Chianti Classico),Sangiovese,Italy,87,22.0,
16359,Terrabianca 2006 Scassino  (Chianti Classico),Sangiovese,Italy,87,,
16361,I Fabbri 2006 Terra di Lamole  (Chianti Classico),Sangiovese,Italy,87,,
16545,Tenuta di Trecciano 2010 Terra di Siena  (Chianti Colli Senesi),Sangiovese,Italy,84,12.0,
16548,Fattoria la Castellina 2008  Chianti Classico,Sangiovese,Italy,84,20.0,
16549,Bellini 2010  Chianti,Sangiovese,Italy,84,13.0,
16551,Caposaldo 2010  Chianti,Sangiovese,Italy,84,10.0,
16559,Fratelli Muratori 2005 Rubbia al Colle Drumo Sangiovese (Toscana),Sangiovese,Italy,83,15.0,
16601,Fattoria Lavacchio 2011 Puro Riserva  (Chianti),Sangiovese,Italy,86,17.0,Kerin O’Keefe
16603,Girasole 2011 Organic Grapes Sangiovese (Mendocino),Sangiovese,US,86,13.0,Jim Gordon
16623,Tenuta di Trecciano 2013  Chianti Colli Senesi,Sangiovese,Italy,86,10.0,Kerin O’Keefe
16624,Tenuta Pierazzuoli 2011 Riserva  (Chianti Montalbano),Sangiovese,Italy,86,13.0,Kerin O’Keefe
16625,Tenuta San Jacopo 2010 Poggio ai Grilli  (Chianti),Sangiovese,Italy,86,13.0,Kerin O’Keefe
16810,San Polo 2010 Rubio Sangiovese (Toscana),Sangiovese,Italy,88,15.0,
16832,Tenuta La Fuga 1999  Rosso di Montalcino,Sangiovese,Italy,83,,Michael Schachner
16833,Querceto 2000  Chianti Classico,Sangiovese,Italy,83,11.0,Michael Schachner
16846,Baroncini 1998 Le Mandorlae  (Morellino di Scansano),Sangiovese,Italy,80,11.0,Michael Schachner
16882,Waterbrook 2007 Rosé Sangiovese (Columbia Valley (WA)),Sangiovese,US,85,13.0,Paul Gregutt
17129,Drei Donà Tenuta La Palazza 2010 Notturno Sangiovese (Forlì),Sangiovese,Italy,87,17.0,
17201,San Juan Vineyards 2009 Sangiovese (Yakima Valley),Sangiovese,US,86,23.0,Paul Gregutt
17343,Nittardi 2013 Vigna Doghessa  (Chianti Classico),Sangiovese,Italy,90,32.0,Kerin O’Keefe
17352,Istine 2013 Vigna Istine  (Chianti Classico),Sangiovese,Italy,90,40.0,Kerin O’Keefe
17416,Wise Villa 2012 Estate Grown and Produced Sangiovese (Sierra Foothills),Sangiovese,US,84,34.0,Jim Gordon
17521,Conte Ferdinando Guicciardini 2005 Riserva Massi di Mandorlaia  (Morellino di Scansano),Sangiovese,Italy,89,,
17523,Des Voigne Cellars 2006 San Remo Sangiovese (Columbia Valley (WA)),Sangiovese,US,89,26.0,Paul Gregutt
17554,Rivino 2012 Estate Sangiovese (Mendocino),Sangiovese,US,86,29.0,Jim Gordon
17610,Stottle 2013 6 Prong Vineyard Sangiovese (Horse Heaven Hills),Sangiovese,US,87,28.0,Sean P. Sullivan
17797,Villa Calcinaia 2013 Vigna Contessa Luisa Gran Selezione  (Chianti Classico),Sangiovese,Italy,85,60.0,Kerin O’Keefe
17892,Condé 2010  Sangiovese di Romagna Superiore,Sangiovese,Italy,85,23.0,
18099,Gagliole 2007 Gagliole Sangiovese (Colli della Toscana Centrale),Sangiovese,Italy,91,85.0,
18168,Casa Sola 2010 Gran Selezione  (Chianti Classico),Sangiovese,Italy,90,45.0,Kerin O’Keefe
18186,Salcheto 2011  Vino Nobile di Montepulciano,Sangiovese,Italy,90,27.0,Kerin O’Keefe
18275,Fattoria Le Pupille 2010  Morellino di Scansano,Sangiovese,Italy,88,20.0,
18277,Podere San Cristoforo 2010 Amaranto  (Maremma Toscana),Sangiovese,Italy,88,19.0,
18279,Barone Ricasoli 2010 Brolio  (Chianti Classico),Sangiovese,Italy,88,20.0,
18286,Podere San Cristoforo 2009 Amaranto  (Maremma Toscana),Sangiovese,Italy,88,,
18300,Renieri 2007 Riserva  (Chianti Classico),Sangiovese,Italy,91,26.0,
18317,Castello di Gabbiano 2008 Bellezza  (Chianti Classico),Sangiovese,Italy,91,30.0,
18348,Petroni 2005 Poggio Alla Pietra Brunello di Sonoma Estate Grown Sangiovese (Sonoma Valley),Sangiovese,US,82,60.0,
18354,Castello Romitorio 2012  Rosso di Montalcino,Sangiovese,Italy,87,,Kerin O’Keefe
18357,Col d'Orcia 2012  Rosso di Montalcino,Sangiovese,Italy,87,24.0,Kerin O’Keefe
18371,Il Marroneto 2011  Rosso di Montalcino,Sangiovese,Italy,87,34.0,Kerin O’Keefe
18521,Pietroso 2012  Rosso di Montalcino,Sangiovese,Italy,87,25.0,Kerin O’Keefe
18522,Pinino 2012  Rosso di Montalcino,Sangiovese,Italy,87,25.0,Kerin O’Keefe
18527,Tenuta Buon Tempo 2011  Rosso di Montalcino,Sangiovese,Italy,87,30.0,Kerin O’Keefe
18528,Terre Nere di Campigli - Vallone 2012  Rosso di Montalcino,Sangiovese,Italy,87,16.0,Kerin O’Keefe
18544,Col d'Orcia 2010 Banditella  (Rosso di Montalcino),Sangiovese,Italy,87,30.0,Kerin O’Keefe
18545,Cordella 2012  Rosso di Montalcino,Sangiovese,Italy,87,22.0,Kerin O’Keefe
18550,Fossacolle 2012  Rosso di Montalcino,Sangiovese,Italy,87,26.0,Kerin O’Keefe
18593,Villa Vignamaggio 2008 Castello di Spaltenna  (Chianti Classico),Sangiovese,Italy,84,18.0,
18735,Walla Walla Vintners 2012 Sangiovese (Columbia Valley (WA)),Sangiovese,US,91,25.0,Sean P. Sullivan
18898,Querciavalle 2007 Armonia Famiglia Losi Sangiovese (Colli della Toscana Centrale),Sangiovese,Italy,90,46.0,
19168,Tenuta Buon Tempo 2010 Alta  (Brunello di Montalcino),Sangiovese,Italy,90,,Kerin O’Keefe
19171,Podere San Cristoforo 2013 Carandelle  (Maremma Toscana),Sangiovese,Italy,90,25.0,Kerin O’Keefe
19175,Il Grappolo 2009 Riserva  (Brunello di Montalcino),Sangiovese,Italy,90,65.0,Kerin O’Keefe
19205,Borgo Salcetino 2006  Chianti Classico,Sangiovese,Italy,86,,
19213,Ruffino 2006 Tenuta Santedame  (Chianti Classico),Sangiovese,Italy,86,,
19216,Felsina 2006  Chianti Classico,Sangiovese,Italy,86,,
19221,Candialle 2006  Chianti Classico,Sangiovese,Italy,86,,
19224,Piccini 2006  Chianti Classico,Sangiovese,Italy,86,16.0,
19244,Crocedimezzo 2014  Rosso di Montalcino,Sangiovese,Italy,87,25.0,Kerin O’Keefe
19252,Pian delle Vigne 2014  Rosso di Montalcino,Sangiovese,Italy,87,30.0,Kerin O’Keefe
19259,La Palazzetta 2014  Rosso di Montalcino,Sangiovese,Italy,87,50.0,Kerin O’Keefe
19260,Lambardi 2014  Rosso di Montalcino,Sangiovese,Italy,87,25.0,Kerin O’Keefe
19269,Carpineto 2014  Rosso di Montalcino,Sangiovese,Italy,87,30.0,Kerin O’Keefe
19270,Casisano Tommasi 2014  Rosso di Montalcino,Sangiovese,Italy,87,24.0,Kerin O’Keefe
19297,DeLorimier 2006 Sangiovese (Alexander Valley),Sangiovese,US,87,29.0,
19328,Castelli del Grevepesa 2011 Clemente VII Gran Selezione  (Chianti Classico),Sangiovese,Italy,88,50.0,Kerin O’Keefe
19330,Castiglion del Bosco 2011 Campo del Drago  (Brunello di Montalcino),Sangiovese,Italy,88,95.0,Kerin O’Keefe
19341,Fattoria Poggerino 2013  Chianti Classico,Sangiovese,Italy,88,25.0,Kerin O’Keefe
19480,Piccini 2004 Tegole Sangiovese (Toscana),Sangiovese,Italy,85,6.0,
19515,Albatreti 2014  Rosso di Montalcino,Sangiovese,Italy,84,25.0,Kerin O’Keefe
19539,La Magia 2012 Ciliegio  (Brunello di Montalcino),Sangiovese,Italy,90,150.0,Kerin O’Keefe
19540,La Togata 2012 dei Togati  (Brunello di Montalcino),Sangiovese,Italy,90,110.0,Kerin O’Keefe
19546,Mastrojanni 2012  Brunello di Montalcino,Sangiovese,Italy,90,125.0,Kerin O’Keefe
19560,Villa I Cipressi 2012  Brunello di Montalcino,Sangiovese,Italy,90,60.0,Kerin O’Keefe
19636,Carr 2005 Sangiovese (Santa Ynez Valley),Sangiovese,US,84,22.0,
19637,Castellani 2004 Biagio Sangiovese (Toscana),Sangiovese,Italy,84,11.0,
19641,Mount Palomar 2004 Castelleto Sangiovese (Temecula),Sangiovese,US,84,22.0,
19659,Pietra Santa 2004 Sangiovese (Cienega Valley),Sangiovese,US,83,15.0,
19850,Armilla 2014  Rosso di Montalcino,Sangiovese,Italy,87,24.0,Kerin O’Keefe
19860,Sangervasio 2015  Chianti,Sangiovese,Italy,87,15.0,Kerin O’Keefe
19912,Concadoro 2006  Chianti Classico,Sangiovese,Italy,85,,
19917,Fattoria di Cinciano 2006  Chianti Classico,Sangiovese,Italy,85,,
19952,Poggio Bonelli 2005 Riserva  (Chianti Classico),Sangiovese,Italy,88,,
19953,Poggio Stenti 2008 Tribolo  (Montecucco),Sangiovese,Italy,88,28.0,
19954,Querciavalle 2007  Chianti Classico,Sangiovese,Italy,88,25.0,
19957,Rocca delle Macìe 2008 Rubizzo Sangiovese (Toscana),Sangiovese,Italy,88,13.0,
19960,Poggio Nardone 2008 Il Crognolo Sangiovese (Toscana),Sangiovese,Italy,88,,
19965,Tenuta di Trecciano 2007 Terra Rossa Riserva  (Chianti Colli Senesi),Sangiovese,Italy,88,,
19966,Tenuta di Vignole 2006 Riserva Vìgnole  (Chianti Classico),Sangiovese,Italy,88,,
19974,Pietrafitta NV Campidonne Sangiovese (Toscana),Sangiovese,Italy,88,,
19975,Pieve Vecchia 2007 Chorum  (Montecucco),Sangiovese,Italy,88,,
19985,Mazzei 2004 Poggio alla Badiola Sangiovese (Toscana),Sangiovese,Italy,87,15.0,
20001,Capoverso 2005 Capoverso Sangiovese (Toscana),Sangiovese,Italy,87,22.0,
20160,Pratesi 2011 Locorosso Sangiovese (Toscana),Sangiovese,Italy,90,14.0,Kerin O’Keefe
20196,Fattoria Zerbina 2008 Pietramora Riserva  (Sangiovese di Romagna Superiore),Sangiovese,Italy,90,45.0,
20221,Roblar 2014 Sangiovese (Santa Ynez Valley),Sangiovese,US,90,28.0,Matt Kettmann
20325,Spangler 2013 Sangiovese (Oregon),Sangiovese,US,86,28.0,Paul Gregutt
20479,Tenuta San Giorgio 2014 Campoleto  (Rosso di Montalcino),Sangiovese,Italy,85,25.0,Kerin O’Keefe
20486,Paradisone 2013  Rosso di Montalcino,Sangiovese,Italy,85,26.0,Kerin O’Keefe
20559,Carpineto 2004 Poggio Sant'Enrico  (Vino Nobile di Montepulciano),Sangiovese,Italy,91,70.0,Kerin O’Keefe
20592,Raffaldini 2012 Riserva Sangiovese (Swan Creek),Sangiovese,US,86,23.0,Alexander Peartree
20724,Noceto 2008 Dos Oakies Sangiovese (Shenandoah Valley (CA)),Sangiovese,US,87,28.0,Virginie Boone
20772,Benegas 2008 Libertad Vineyards Sangiovese (Mendoza),Sangiovese,Argentina,82,22.0,Michael Schachner
21050,Umberto Cesari 2008 Riserva  (Sangiovese di Romagna),Sangiovese,Italy,87,21.0,
21081,Isole e Olena 2010 Cepparello Sangiovese (Toscana),Sangiovese,Italy,96,80.0,Kerin O’Keefe
21087,Col d'Orcia 2006 Poggio al Vento Riserva  (Brunello di Montalcino),Sangiovese,Italy,95,150.0,Kerin O’Keefe
21088,Felsina 2010 Fontalloro Sangiovese (Toscana),Sangiovese,Italy,95,62.0,Kerin O’Keefe
21090,Biondi Santi 2008  Brunello di Montalcino,Sangiovese,Italy,95,200.0,Kerin O’Keefe
21194,La Rasina 2012  Brunello di Montalcino,Sangiovese,Italy,89,54.0,Kerin O’Keefe
21196,Lunadoro 2013 Pagliareto  (Vino Nobile di Montepulciano),Sangiovese,Italy,89,42.0,Kerin O’Keefe
21197,Avignonesi 2015  Rosso di Montepulciano,Sangiovese,Italy,89,17.0,Kerin O’Keefe
21198,Badia di Morrona 2011 Vigna Alta Sangiovese (Toscana),Sangiovese,Italy,89,45.0,Kerin O’Keefe
21200,Biondi Santi 2014 Fascia Rossa  (Rosso di Montalcino),Sangiovese,Italy,89,,Kerin O’Keefe
21210,Citille di Sopra 2015  Rosso di Montalcino,Sangiovese,Italy,89,32.0,Kerin O’Keefe
21211,Crocedimezzo 2012  Brunello di Montalcino,Sangiovese,Italy,89,,Kerin O’Keefe
21213,Dei 2011 Bossona Riserva  (Vino Nobile di Montepulciano),Sangiovese,Italy,89,52.0,Kerin O’Keefe
21222,Villa Le Prata 2012  Brunello di Montalcino,Sangiovese,Italy,89,,Kerin O’Keefe
21255,Rusack 2009 Sangiovese (Santa Ynez Valley),Sangiovese,US,86,32.0,
21279,Ormanni 2011 Borro del Diavolo Riserva  (Chianti Classico),Sangiovese,Italy,87,29.0,Kerin O’Keefe
21431,Campinuovi 2014  Montecucco,Sangiovese,Italy,88,,Kerin O’Keefe
21433,Castellani 2013 Campomaggio  (Chianti Classico),Sangiovese,Italy,88,28.0,Kerin O’Keefe
21447,Poggio Argentiera 2015 Bellamarsilia  (Morellino di Scansano),Sangiovese,Italy,88,14.0,Kerin O’Keefe
21453,Luiz Barichello 2012 Iohanna Gran Selezione  (Chianti Classico),Sangiovese,Italy,93,60.0,Kerin O’Keefe
21465,Isole e Olena 2006 Gran Selezione  (Chianti Classico),Sangiovese,Italy,92,250.0,Kerin O’Keefe
21569,Stella Fino 2007 Sangiovese (Columbia Valley (WA)),Sangiovese,US,87,21.0,Paul Gregutt
21685,Andretti 2007 Sangiovese (Napa Valley),Sangiovese,US,85,39.0,
21910,Castelli del Grevepesa 2010 Castello di Bibbione Gran Selezione  (Chianti Classico),Sangiovese,Italy,89,30.0,Kerin O’Keefe
21926,Santa Lucia 2013 Tore del Moro  (Morellino di Scansano),Sangiovese,Italy,89,20.0,Kerin O’Keefe
21937,Barone Ricasoli 2005 Riserva Rocca Guicciarda  (Chianti Classico),Sangiovese,Italy,90,25.0,
21939,La Marcellina 2004 Riserva Sassocupo  (Chianti Classico),Sangiovese,Italy,90,,
21941,Viticcio 2005 Riserva Lucius  (Chianti Classico),Sangiovese,Italy,90,35.0,
21945,Tenimenti Angelini 2004 San Leonino Riserva Monsenese  (Chianti Classico),Sangiovese,Italy,90,,
21953,Agricoltori del Chianti Geografico 2005 Riserva Montegiachi  (Chianti Classico),Sangiovese,Italy,90,,
21976,Pure Cru 2009 Sangio Vetta Sangiovese (Napa Valley),Sangiovese,US,88,28.0,
22090,Bonacchi 2012 Molino della Suga  (Brunello di Montalcino),Sangiovese,Italy,88,45.0,Kerin O’Keefe
22263,Cloak & Dagger 2014 Illuminatus Sangiovese (Paso Robles),Sangiovese,US,88,40.0,Matt Kettmann
22438,Renieri 2008 Tenuta di Renieri Riserva  (Chianti Classico),Sangiovese,Italy,89,26.0,
22447,La Castellina 2008 Squarcialupi Riserva  (Chianti Classico),Sangiovese,Italy,89,35.0,
22539,Ciacci Piccolomini d'Aragona 2014  Rosso di Montalcino,Sangiovese,Italy,89,17.0,Kerin O’Keefe
22570,Mannina Cellars 2009 Seven Hills Vineyard Sangiovese (Walla Walla Valley (WA)),Sangiovese,US,87,22.0,Paul Gregutt
22605,Tre Monti 2015 Campo di Mezzo Sangiovese (Romagna),Sangiovese,Italy,89,15.0,Kerin O’Keefe
22650,Livernano 2010 Purosangue Sangiovese (Toscana),Sangiovese,Italy,88,,Kerin O’Keefe
22749,Poggio Antico 1995 Riserva  (Brunello di Montalcino),Sangiovese,Italy,84,56.0,Michael Schachner
22750,Poggio Antico 1997  Brunello di Montalcino,Sangiovese,Italy,84,60.0,Roger Voss
22755,Ecco Domani 2000  Chianti,Sangiovese,Italy,84,10.0,
22756,Piccini 1998 Riserva  (Chianti Classico),Sangiovese,Italy,84,16.0,Roger Voss
22921,Castello di Bossi 2010 Riserva Berardo  (Chianti Classico),Sangiovese,Italy,88,35.0,Kerin O’Keefe
22954,Helix by Reininger 2011 Stillwater Creek Vineyard Sangiovese (Columbia Valley (WA)),Sangiovese,US,86,30.0,Sean P. Sullivan
23079,Castelli del Grevepesa 2009 Panzano  (Chianti Classico),Sangiovese,Italy,90,38.0,Kerin O’Keefe
23086,Cinciano 2011  Chianti Classico,Sangiovese,Italy,89,23.0,Kerin O’Keefe
23204,La Togata 2011  Brunello di Montalcino,Sangiovese,Italy,90,120.0,Kerin O’Keefe
23215,Vecchie Terre di Montefili 2012  Chianti Classico,Sangiovese,Italy,90,28.0,Kerin O’Keefe
23216,Voliero 2011  Brunello di Montalcino,Sangiovese,Italy,90,,Kerin O’Keefe
23220,Molino di Sant'Antimo 2011 Varco 84  (Brunello di Montalcino),Sangiovese,Italy,90,48.0,Kerin O’Keefe
23253,Barone Ricasoli 2011 Colledilà Gran Selezione  (Chianti Classico),Sangiovese,Italy,89,66.0,Kerin O’Keefe
23270,Wine for Food 2006 Wine for Pizza Sangiovese (Italy),Sangiovese,Italy,85,11.0,
23339,Castello Banfi 2007 Belnero Sangiovese (Toscana),Sangiovese,Italy,90,39.0,
23352,Rocca delle Macìe 2006 Riserva  (Chianti Classico),Sangiovese,Italy,90,26.0,
23360,Volpaia 2006 Coltassala Riserva  (Chianti Classico),Sangiovese,Italy,90,56.0,
23362,Castello di Ama 2006 Vigneto Bellavista  (Chianti Classico),Sangiovese,Italy,90,169.0,
23489,SassodiSole 2012  Brunello di Montalcino,Sangiovese,Italy,90,49.0,Kerin O’Keefe
23492,Tenuta di Sesta 2012  Brunello di Montalcino,Sangiovese,Italy,90,35.0,Kerin O’Keefe
23504,Ridolfi 2015  Rosso di Montalcino,Sangiovese,Italy,90,30.0,Kerin O’Keefe
23505,Romeo 2011 Lipitiresco  (Vino Nobile di Montepulciano),Sangiovese,Italy,90,64.0,Kerin O’Keefe
23511,La Fornace 2012  Brunello di Montalcino,Sangiovese,Italy,90,65.0,Kerin O’Keefe
23513,Marchesato degli Aleramici 2012  Brunello di Montalcino,Sangiovese,Italy,90,50.0,Kerin O’Keefe
23523,Cavatappi 2014 Sangiovese (Columbia Valley (WA)),Sangiovese,US,86,13.0,Sean P. Sullivan
23706,Maryhill 2014 Elephant Mountain Vineyards Sangiovese (Rattlesnake Hills),Sangiovese,US,87,34.0,Sean P. Sullivan
23707,Maryhill 2014 Sangiovese (Columbia Valley (WA)),Sangiovese,US,87,26.0,Sean P. Sullivan
23751,Castello d'Albola 2009 Le Ellere  (Chianti Classico),Sangiovese,Italy,88,25.0,
23791,Naggiar 2012 Estate Sangiovese (Sierra Foothills),Sangiovese,US,89,22.0,Jim Gordon
23888,San Polo 2014  Rosso di Montalcino,Sangiovese,Italy,85,23.0,Kerin O’Keefe
23891,Fornacina 2014  Rosso di Montalcino,Sangiovese,Italy,85,24.0,Kerin O’Keefe
23907,Caviro 2011 Tavernello Sangiovese (Romagna),Sangiovese,Italy,82,7.0,
23959,Cinciano 2010 Riserva  (Chianti Classico),Sangiovese,Italy,94,43.0,Kerin O’Keefe
23962,Terenzi 2010 Riserva Madrechiesa  (Morellino di Scansano),Sangiovese,Italy,94,55.0,Kerin O’Keefe
24085,Marchesato degli Aleramici 2011 Riserva  (Brunello di Montalcino),Sangiovese,Italy,90,70.0,Kerin O’Keefe
24106,La Mannella 2012 Poggiarelli  (Brunello di Montalcino),Sangiovese,Italy,89,95.0,Kerin O’Keefe
24172,Giovanna Madonia 2013 Ombroso Sangiovese (Romagna),Sangiovese,Italy,87,25.0,Kerin O’Keefe
24268,Straccali 2010  Chianti Classico,Sangiovese,Italy,87,14.0,
24346,Capezzana 2000 Barco Reale  (Carmignano),Sangiovese,Italy,86,14.0,Michael Schachner
24351,Le Miccine 1999  Chianti Classico,Sangiovese,Italy,86,24.0,Michael Schachner
24352,Il Grillesino 1999  Morellino di Scansano,Sangiovese,Italy,86,14.0,Michael Schachner
