,Wine,Variety,Country,Points,Price,Taster
2998,Le Marchesine 2007 Secolo Novo Giovanni Biatta Metodo Classico Chardonnay (Franciacorta),Chardonnay,Italy,91,66.0,Kerin O’Keefe
3071,Domaine Leflaive 2008 Clavoillon Premier Cru  (Puligny-Montrachet),Chardonnay,France,94,145.0,Roger Voss
3092,Marquee 2008 Signature Chardonnay (Yarra Valley),Chardonnay,Australia,88,15.0,Joe Czerwinski
3123,un4seen 2011 Chardonnay (Lodi),Chardonnay,US,84,10.0,Virginie Boone
3128,Guenoc 2012 Chardonnay (California),Chardonnay,US,84,10.0,
3155,Beaulieu Vineyard 2010 Coastal Estates Chardonnay (California),Chardonnay,US,86,11.0,
3208,Gibbs 2014 Bacigalupi Vineyard Chardonnay (Russian River Valley),Chardonnay,US,90,36.0,Virginie Boone
3227,The Eyrie Vineyards 2011 Estate Chardonnay (Dundee Hills),Chardonnay,US,88,27.0,Paul Gregutt
3235,Lynmar 2011 Monastery Chardonnay (Russian River Valley),Chardonnay,US,88,70.0,
3236,Matetic 2011 EQ Chardonnay (San Antonio),Chardonnay,Chile,88,,Michael Schachner
3292,Godwin 2005 Floral Clone Chardonnay (Russian River Valley),Chardonnay,US,87,28.0,
3320,Binyamina 2009 Reserve Unoaked Kosher Chardonnay (Judean Hills),Chardonnay,Israel,87,20.0,Lauren Buzzeo
3331,Joseph Drouhin 2012  Pouilly-Fuissé,Chardonnay,France,84,29.0,Roger Voss
3332,Vino Vargas 2013 Olé Chardonnay (Central Coast),Chardonnay,US,84,24.0,Matt Kettmann
3333,Demessey 2012 Château de Messey Les Crets  (Mâcon-Chardonnay),Chardonnay,France,84,23.0,Roger Voss
3339,Stomping Ground 2012 Chardonnay (California),Chardonnay,US,84,10.0,Jim Gordon
3344,Swedish Hill 2012 Reserve Chardonnay (Finger Lakes),Chardonnay,US,84,17.0,Anna Lee C. Iijima
3345,Chanson Père et Fils 2012  Viré-Clessé,Chardonnay,France,84,,Roger Voss
3346,Coto de Hayas 2013 Chardonnay (Campo de Borja),Chardonnay,Spain,84,9.0,Michael Schachner
3348,Jean-Marie Challand 2012 Vieilles Vignes  (Viré-Clessé),Chardonnay,France,84,30.0,Roger Voss
3349,Domaine Sophie Cinier 2012  Mâcon-Fuissé,Chardonnay,France,84,,Roger Voss
3352,Pierre André 2012  Saint-Véran,Chardonnay,France,84,20.0,Roger Voss
3353,Jean-Marie Challand 2012 Les Tilles  (Mâcon-Villages),Chardonnay,France,84,20.0,Roger Voss
3354,Joseph Burrier 2012 Château de Beauregard  (Saint-Véran),Chardonnay,France,84,,Roger Voss
3366,Spicy Vines 2014 Joie de Vivre Chardonnay (Mendocino Ridge),Chardonnay,US,92,38.0,Jim Gordon
3373,William Harrison 2014 Sangiacomo Family Vineyards Chardonnay (Carneros),Chardonnay,US,92,38.0,Virginie Boone
3391,Casa Montes 2014 Ampakama Chardonnay (San Juan),Chardonnay,Argentina,84,11.0,Michael Schachner
3395,Gracianna 2014 Suzanne's Blend Chardonnay (Russian River Valley),Chardonnay,US,84,36.0,Virginie Boone
3404,Three Fires 2013 Unoaked Chardonnay (Lake Michigan Shore),Chardonnay,US,84,32.0,Alexander Peartree
3415,Coast 2013 Chardonnay (California),Chardonnay,US,83,9.0,Jim Gordon
3454,Hill-Smith Estate 2014 Chardonnay (Adelaide Hills),Chardonnay,Australia,88,21.0,Joe Czerwinski
3487,Ravines 2008 Chardonnay (Finger Lakes),Chardonnay,US,87,19.0,Anna Lee C. Iijima
3491,Parkers Estate 2010 Blue Ash Road Chardonnay (Sonoma County),Chardonnay,US,87,20.0,
3499,Heron Hill 2009 Unoaked Ingle Vineyard Chardonnay (Finger Lakes),Chardonnay,US,87,16.0,Anna Lee C. Iijima
3524,Collet NV Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,88,55.0,Roger Voss
3535,Freeman 2011 Ryo-Fu Chardonnay (Russian River Valley),Chardonnay,US,92,40.0,
3549,Joseph Swan Vineyards 2011 Kent the Younger Chardonnay (Russian River Valley),Chardonnay,US,92,36.0,
3571,Viña Cobos 2016 Felino Chardonnay (Mendoza),Chardonnay,Argentina,89,20.0,Michael Schachner
3581,Au Jus 2015 Chardonnay (Monterey County),Chardonnay,US,89,20.0,Matt Kettmann
3599,James Family Cellars 2010 Chardonnay (Sonoma Coast),Chardonnay,US,86,30.0,
3617,Treleaven 2009 Reserve Barrel Fermented Chardonnay (Cayuga Lake),Chardonnay,US,86,17.0,Anna Lee C. Iijima
3641,Cuevas del Sur 2010 Reserve Chardonnay (Maule Valley),Chardonnay,Chile,80,15.0,Michael Schachner
3648,Ojai 2006 Solomon Hills Special Bottling Two Barrels Made Chardonnay (Santa Maria Valley),Chardonnay,US,93,50.0,
3662,Smith-Madrone 2006 Chardonnay (Spring Mountain District),Chardonnay,US,92,28.0,
3665,Crossbarn by Paul Hobbs 2009 Chardonnay (Sonoma Coast),Chardonnay,US,84,25.0,
3674,Shiloh Road 2008 Chardonnay (North Coast),Chardonnay,US,84,10.0,
3681,Luis Felipe Edwards 2009 Reserva Chardonnay (Colchagua Valley),Chardonnay,Chile,84,9.0,Michael Schachner
3690,La Chablisienne 2012 Vaillons Premier Cru  (Chablis),Chardonnay,France,91,35.0,Roger Voss
3707,Evening Land 2012 Seven Springs Vineyard Chardonnay (Eola-Amity Hills),Chardonnay,US,91,40.0,Paul Gregutt
3732,HandCraft 2014 Artisan Collection Chardonnay (California),Chardonnay,US,86,10.0,Jim Gordon
3761,Feudi del Pisciotto 2011 Alberta Ferretti Chardonnay (Sicilia),Chardonnay,Italy,86,20.0,Kerin O’Keefe
3770,Nickel & Nickel 2012 Truchard Vineyard Chardonnay (Carneros),Chardonnay,US,86,55.0,
3774,Rutherford Hill 2012 Chardonnay (Napa Valley),Chardonnay,US,86,24.0,
3779,Roanoke Vineyards 2011 The Wild Chardonnay (North Fork of Long Island),Chardonnay,US,86,20.0,Anna Lee C. Iijima
3791,V. Sattui 2012 Carsi Vineyard Chardonnay (Napa Valley),Chardonnay,US,88,32.0,Virginie Boone
3800,Macari 2013 Early Wine Chardonnay (North Fork of Long Island),Chardonnay,US,88,17.0,Anna Lee C. Iijima
3810,Bucher 2013 Chardonnay (Russian River Valley),Chardonnay,US,88,28.0,Virginie Boone
3820,Qupé 2010 Bien Nacido Reserve Block Eleven Chardonnay (Santa Maria Valley),Chardonnay,US,93,30.0,
3827,Testarossa 2010 Brosseau Vineyard Chardonnay (Chalone),Chardonnay,US,93,39.0,
3878,Derbes 2006 Chardonnay (Carneros),Chardonnay,US,86,36.0,
3886,Marquee 2008 Classic Chardonnay (Victoria),Chardonnay,Australia,86,12.0,
3893,De Loach 2008 Cool Coastal Vineyards Chardonnay (Russian River Valley),Chardonnay,US,86,18.0,
3899,Plaisance Ranch 2014 Barrel Fermented Chardonnay (Applegate Valley),Chardonnay,US,87,25.0,Paul Gregutt
3901,Previous 2013 Chardonnay (Sonoma County),Chardonnay,US,87,22.0,Virginie Boone
3904,Roche 2013 Barrel Select American Oak Reserve Chardonnay (Carneros),Chardonnay,US,87,34.0,Virginie Boone
3917,Monteviejo 2013 Lindaflor Chardonnay (Uco Valley),Chardonnay,Argentina,87,35.0,Michael Schachner
3937,Starmont 2009 Chardonnay (Napa Valley),Chardonnay,US,83,20.0,
3943,Concannon 2010 Selected Vineyards Chardonnay (Central Coast),Chardonnay,US,83,10.0,
3980,Covey Run 2005 Quail Series Chardonnay (Columbia Valley (WA)),Chardonnay,US,85,9.0,Paul Gregutt
3981,Bearboat 2004 Chardonnay (Russian River Valley),Chardonnay,US,85,20.0,
4014,Ken Wright 2011 Celilo Chardonnay (Washington),Chardonnay,US,88,32.0,Paul Gregutt
4020,Nickel & Nickel 2012 Stiling Vineyard Chardonnay (Russian River Valley),Chardonnay,US,88,55.0,
4037,Domaine Julie Belland 2014 Comme Dessus  (Santenay),Chardonnay,France,88,35.0,Roger Voss
4047,Whitecliff Vineyard 2014 Reserve Chardonnay (Hudson River Region),Chardonnay,US,88,18.0,Anna Lee C. Iijima
4055,Chateau Ste. Michelle 2014 Ethos Reserve Chardonnay (Columbia Valley (WA)),Chardonnay,US,88,36.0,Sean P. Sullivan
4058,Kirkland Signature 2013 Signature Series Chardonnay (Russian River Valley),Chardonnay,US,90,13.0,Virginie Boone
4073,Ridgeview Estate 2011 Blanc de Blancs Chardonnay (England),Chardonnay,England,90,46.0,Anne Krebiehl MW
4083,Kathryn Kennedy 2004 Twenty-Seven Blanc de Blanc Chardonnay (Santa Cruz Mountains),Chardonnay,US,90,50.0,Matt Kettmann
4088,Bodegas San Valero 2013 Particular Chardonnay (Cariñena),Chardonnay,Spain,86,15.0,Michael Schachner
4103,Markham 2013 Chardonnay (Napa Valley),Chardonnay,US,86,22.0,Virginie Boone
4110,La Pitchoune 2013 Chenoweth Vineyard Chardonnay (Russian River Valley),Chardonnay,US,90,88.0,Virginie Boone
4132,Westerly 2014 Chardonnay (Santa Ynez Valley),Chardonnay,US,90,30.0,Matt Kettmann
4135,Le Brun de Neuville NV Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,90,65.0,Roger Voss
4141,Simonnet-Febvre 2014 Preuses Grand Cru  (Chablis),Chardonnay,France,92,80.0,Roger Voss
4142,Simonnet-Febvre 2015 Côte de Lechet Premier Cru  (Chablis),Chardonnay,France,92,35.0,Roger Voss
4147,Domaine Divio 2015 Chardonnay (Willamette Valley),Chardonnay,US,92,50.0,Paul Gregutt
4155,José Dhondt NV Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,92,48.0,Roger Voss
4165,Chamisal Vineyards 2014 Chamise Estate Grown Chardonnay (Edna Valley),Chardonnay,US,92,65.0,Matt Kettmann
4187,Paris Valley Road Cellars 2013 Chardonnay (Monterey County),Chardonnay,US,87,14.0,Matt Kettmann
4195,Airfield Estates 2014 Reserve Chardonnay (Yakima Valley),Chardonnay,US,87,25.0,Sean P. Sullivan
4206,Olsen Private Vineyards 2014 Chardonnay (Paarl),Chardonnay,South Africa,87,19.0,Lauren Buzzeo
4216,Thomas George 2014 Starr Ridge Vineyard Estate Chardonnay (Russian River Valley),Chardonnay,US,87,39.0,Virginie Boone
4220,Broadway Vineyards 2014 Estate Grown Chardonnay (Carneros),Chardonnay,US,87,30.0,Virginie Boone
4226,Flor De Campo 2015 Chardonnay (Santa Barbara County),Chardonnay,US,87,19.0,Matt Kettmann
4235,Te Mata 2014 Elston Chardonnay (Hawke's Bay),Chardonnay,New Zealand,88,35.0,Joe Czerwinski
4239,Roche de Bellene 2014  Saint-Aubin,Chardonnay,France,88,36.0,Roger Voss
4244,Maryhill 2014 Proprietor's Reserve Chardonnay (Columbia Valley (WA)),Chardonnay,US,88,29.0,Sean P. Sullivan
4245,Mirror 2014 Sangiacomo Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,88,45.0,Jim Gordon
4253,Shannon Ridge 2015 High Elevation Collection Chardonnay (Lake County),Chardonnay,US,88,23.0,Jim Gordon
4272,Lucas Vineyards 2012 Chardonnay (Finger Lakes),Chardonnay,US,85,14.0,Anna Lee C. Iijima
4289,Guenoc 2007 Chardonnay (Lake County),Chardonnay,US,89,14.0,
4302,Boizel NV Chardonnay Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,89,45.0,Roger Voss
4326,Chehalem 2007 INOX Chardonnay (Willamette Valley),Chardonnay,US,88,19.0,Paul Gregutt
4343,Sonoma-Cutrer 2014 Chardonnay (Sonoma Coast),Chardonnay,US,90,23.0,Virginie Boone
4364,Roger Lassarat 2008 Clos de France  (Pouilly-Fuissé),Chardonnay,France,91,37.0,Roger Voss
4368,Bret Brothers 2008 Domaine la Soufrandière Climat les Quarts  (Saint-Véran),Chardonnay,France,91,50.0,Roger Voss
4371,Chanson Père et Fils 2007 Les Caradeux Premier Cru  (Pernand-Vergelesses),Chardonnay,France,91,60.0,Roger Voss
4372,Collovray et Terrier 2007 Domaine des Deux Roches Rives de Longsault  (Saint-Véran),Chardonnay,France,91,20.0,Roger Voss
4373,Domaine Michel Bouzereau 2008 Le Limosin  (Meursault),Chardonnay,France,91,75.0,Roger Voss
4377,Daniel Barraud 2008 Alliance  (Pouilly-Fuissé),Chardonnay,France,91,32.0,Roger Voss
4379,Domaine des Comtes Lafon 2008 Mâcon Milly-Lamartine Clos du Four  (Mâcon-Villages),Chardonnay,France,91,,Roger Voss
4382,Louis Latour 2008 Charmes Premier Cru  (Meursault),Chardonnay,France,91,69.0,Roger Voss
4383,Louis Latour 2008 Goutte d'Or Premier Cru  (Meursault),Chardonnay,France,91,69.0,Roger Voss
4385,Domaine Carrette 2016  Mâcon-Milly Lamartine,Chardonnay,France,88,16.0,Roger Voss
4388,Domaine Pascal et Mireille Renaud 2015  Saint-Véran,Chardonnay,France,88,25.0,Roger Voss
4390,Drink Washington State 2014 Welcome to Columbia Valley Chardonnay (Columbia Valley (WA)),Chardonnay,US,88,19.0,Sean P. Sullivan
4397,Georges Duboeuf 2015 Clos Reyssie  (Pouilly-Fuissé),Chardonnay,France,88,42.0,Roger Voss
4398,Georges Duboeuf 2015 Domaine du Bois Rosier  (Pouilly-Fuissé),Chardonnay,France,88,42.0,Roger Voss
4404,Louis Latour 2015  Marsannay,Chardonnay,France,88,28.0,Roger Voss
4405,Macari 2015 Estate Bottled Chardonnay (North Fork of Long Island),Chardonnay,US,88,22.0,Anna Lee C. Iijima
4409,Meurgey-Croses 2015 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,France,88,47.0,Roger Voss
4413,Rijckaert 2015  Saint-Véran,Chardonnay,France,88,26.0,Roger Voss
4414,Stephen Ross 2015 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,89,42.0,Matt Kettmann
4426,Bernardus 2015 Chardonnay (Monterey County),Chardonnay,US,89,25.0,Matt Kettmann
4433,Domaine Faiveley 2015 Charmes Premier Cru  (Meursault),Chardonnay,France,89,161.0,Roger Voss
4434,Domaine Jessiaume 2015 Les Ecussaux Premier Cru  (Auxey-Duresses),Chardonnay,France,89,45.0,Roger Voss
4435,Domaine Pierre Guillemot 2015 Dessus des Golardes  (Savigny-lès-Beaune),Chardonnay,France,89,50.0,Roger Voss
4436,Domaine Sophie Cinier 2016  Mâcon-Verze,Chardonnay,France,89,30.0,Roger Voss
4450,Amalie Robert 2010 Her Silhouette Chardonnay (Willamette Valley),Chardonnay,US,85,22.0,Paul Gregutt
4451,Cable Car 2010 Chardonnay (California),Chardonnay,US,85,10.0,Virginie Boone
4471,Etude 2014 Grace Benoit Ranch Estate Grown Chardonnay (Carneros),Chardonnay,US,91,32.0,Virginie Boone
4475,Cambria 2014 Seeds of Empowerment Clone 4 Estate Grown & Bottled Chardonnay (Santa Maria Valley),Chardonnay,US,91,30.0,Matt Kettmann
4477,Ashan 2014 Conner Lee Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,US,91,40.0,Sean P. Sullivan
4486,Sarah's Vineyard 2014 Estate Reserve Chardonnay (Santa Clara Valley),Chardonnay,US,91,32.0,Matt Kettmann
4510,Williams Selyem 2014 Heintz Vineyard Chardonnay (Russian River Valley),Chardonnay,US,96,58.0,Virginie Boone
4516,Patz & Hall 2014 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,US,95,44.0,Virginie Boone
4521,Three Sticks 2014 Durell Vineyard Origin Chardonnay (Sonoma Valley),Chardonnay,US,95,48.0,Virginie Boone
4533,"Truett Hurst 2011 Eden Ridge, Barrel Select Chardonnay (Mendocino County)",Chardonnay,US,82,11.0,Virginie Boone
4535,Materra Cunat Family Vineyards 2011 Chardonnay (Oak Knoll District),Chardonnay,US,82,20.0,
4550,Harlow Ridge 2011 Chardonnay (Lodi),Chardonnay,US,81,11.0,Virginie Boone
4571,Adega Mãe 2014 Chardonnay (Lisboa),Chardonnay,Portugal,85,17.0,Roger Voss
4589,Perception 2008 Chardonnay (Russian River Valley),Chardonnay,US,87,38.0,
4628,Domaine Drouhin 2015 Édition Limitée Chardonnay (Dundee Hills),Chardonnay,US,94,65.0,Paul Gregutt
4636,Bergström 2015 Sigrid Chardonnay (Willamette Valley),Chardonnay,US,94,95.0,Paul Gregutt
4637,Bethel Heights 2014 The High Wire Estate Chardonnay (Eola-Amity Hills),Chardonnay,US,94,95.0,Paul Gregutt
4684,Lucienne 2013 Lone Oak Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,US,91,45.0,Matt Kettmann
4697,Stonehedge 2014 Reserve Chardonnay (Napa Valley),Chardonnay,US,91,35.0,Virginie Boone
4724,Tabor 2014 Mt. Tabor Chardonnay (Galilee),Chardonnay,Israel,87,15.0,Mike DeSimone
4732,Kunde 1998 C.S. Ridge Vineyard Chardonnay (California),Chardonnay,US,90,20.0,
4733,Signorello 1998 Hope's Cuvée Chardonnay (California),Chardonnay,US,90,60.0,
4736,Château Souverain 1998 Winemaker's Reserve Chardonnay (California),Chardonnay,US,90,25.0,
4738,Kunde 1998 Reserve Chardonnay (Sonoma Valley),Chardonnay,US,90,30.0,
4743,Woodward Canyon 1999 Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,28.0,Paul Gregutt
4748,Merryvale 1998 Silhouette Chardonnay (California),Chardonnay,US,89,55.0,
4749,Stag's Leap Wine Cellars 1998 Beckstoffer Ranch Chardonnay (Napa Valley),Chardonnay,US,89,40.0,
4750,Stag's Leap Wine Cellars 1998 Reserve Chardonnay (Napa Valley),Chardonnay,US,89,45.0,
4751,Columbia Winery 1998 Otis Vineyard Chardonnay (Yakima Valley),Chardonnay,US,89,50.0,Paul Gregutt
4758,Hoodsport 1998 Reserve Chardonnay (Yakima Valley),Chardonnay,US,88,17.0,
4772,DaMa 2011 Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,23.0,Paul Gregutt
4778,Godspeed 2012 Estate Grown Chardonnay (Mount Veeder),Chardonnay,US,90,30.0,
4799,Peter Franus 2010 Chardonnay (Carneros),Chardonnay,US,85,32.0,
4810,Merryvale 2009 Hyde Vineyard Chardonnay (Carneros),Chardonnay,US,85,48.0,
4817,Hendry 2005 Barrel Fermented Chardonnay (Napa Valley),Chardonnay,US,85,25.0,
4822,Merryvale 2004 Silhouette Chardonnay (Napa Valley),Chardonnay,US,85,48.0,
4877,Prime 2013 Chardonnay (Coombsville),Chardonnay,US,87,38.0,Virginie Boone
4887,Willamette Valley Vineyards 2012 Estate Chardonnay (Willamette Valley),Chardonnay,US,87,30.0,Paul Gregutt
4897,Jean-Marc Brocard 2013 Vau de Vey Premier Cru  (Chablis),Chardonnay,France,91,,Roger Voss
4922,Terroirs et Talents 2013 Cuvée Claude Brosse  (Saint-Véran),Chardonnay,France,91,,Roger Voss
4930,MAN Vintners 2010 Chardonnay (Coastal Region),Chardonnay,South Africa,86,11.0,Lauren Buzzeo
4959,Bump 2011 Chardonnay (Sonoma Valley),Chardonnay,US,90,26.0,
4974,Tolosa 2011 Pure Chardonnay (Edna Valley),Chardonnay,US,90,34.0,
4991,Santa Maria 2004 Torre Pieve Chardonnay (Veneto),Chardonnay,Italy,88,30.0,
5024,Marimar Estate 2010 Don Miguel Vineyard La Masía Chardonnay (Russian River Valley),Chardonnay,US,94,35.0,
5040,Franciscan 2012 Cuvée Sauvage Chardonnay (Carneros),Chardonnay,US,91,40.0,Virginie Boone
5047,Santa Barbara Winery 2012 Reserve Chardonnay (Sta. Rita Hills),Chardonnay,US,91,25.0,Matt Kettmann
5049,Taken Wine Co. 2013 Complicated Chardonnay (Sonoma County),Chardonnay,US,91,18.0,Virginie Boone
5057,Savage Grace 2013 Celilo Vineyard Chardonnay (Columbia Gorge (WA)),Chardonnay,US,91,26.0,Sean P. Sullivan
5081,Decoy 2012 Chardonnay (Sonoma County),Chardonnay,US,87,20.0,Virginie Boone
5095,Maray 2012 Limited Edition Chardonnay (Limarí Valley),Chardonnay,Chile,86,20.0,Michael Schachner
5099,Wild Horse 2011 Unbridled Chardonnay (Santa Maria Valley),Chardonnay,US,86,24.0,
5125,Wolff 2014 Old Vines Chardonnay (Edna Valley),Chardonnay,US,92,24.0,Matt Kettmann
5141,Anton Bauer 2015 Kreuzgang Chardonnay (Wagram),Chardonnay,Austria,92,39.0,Anne Krebiehl MW
5145,Esser Cellars 2001 Chardonnay (California),Chardonnay,US,90,8.0,
5149,Jacob's Creek 2000 Limited Release Chardonnay (Padthaway),Chardonnay,Australia,89,33.0,
5153,Brophy Clark 2008 Chardonnay (Santa Maria Valley),Chardonnay,US,87,20.0,
5154,Carmel Road 2008 Chardonnay (Monterey County),Chardonnay,US,87,18.0,
5167,Villa Andretti 2009 Chardonnay (Napa Valley),Chardonnay,US,87,28.0,
5176,Kumeu River 2010 Estate Chardonnay (Kumeu),Chardonnay,New Zealand,90,35.0,Joe Czerwinski
5188,Domaine Pignier 2011 A la Percenette Chardonnay (Côtes du Jura),Chardonnay,France,90,33.0,Roger Voss
5194,MacRostie 2012 Chardonnay (Sonoma Coast),Chardonnay,US,90,25.0,
5209,Fog Crest 2012 Estate Chardonnay (Russian River Valley),Chardonnay,US,92,39.0,Virginie Boone
5224,Willamette Valley Vineyards 2012 Elton Chardonnay (Eola-Amity Hills),Chardonnay,US,92,45.0,Paul Gregutt
5231,Eric Kent 2013 Chardonnay (Russian River Valley),Chardonnay,US,91,42.0,Virginie Boone
5247,Domaine Vrignaud 2013 Fourchaume Premier Cru Vieilles Vignes  (Chablis),Chardonnay,France,91,50.0,Roger Voss
5272,Efeste 2011 Lola Evergreen Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,US,88,30.0,Paul Gregutt
5287,Vin du Lac 2012 Barrel Select Chardonnay (Columbia Valley (WA)),Chardonnay,US,87,25.0,Paul Gregutt
5318,Jenner 2010 Chardonnay (Sonoma Coast),Chardonnay,US,87,18.0,
5320,Liquid Farm 2010 White Hill Chardonnay (Sta. Rita Hills),Chardonnay,US,87,38.0,
5321,Lucia 2010 Chardonnay (Santa Lucia Highlands),Chardonnay,US,87,40.0,
5323,Aquinas 2010 Chardonnay (Napa Valley),Chardonnay,US,87,15.0,
5360,Ashan 2013 Celilo Vineyard Chardonnay (Columbia Gorge (WA)),Chardonnay,US,89,45.0,Sean P. Sullivan
5364,Hazlitt 1852 Vineyards 2013 Unoaked Chardonnay (Finger Lakes),Chardonnay,US,89,16.0,Anna Lee C. Iijima
5386,Bello Family Vineyards 2011 Chardonnay (Carneros),Chardonnay,US,85,45.0,
5397,San Simeon 2012 Chardonnay (Monterey),Chardonnay,US,85,22.0,
5410,Bret Brothers 2014 Terroir du Mâconnais  (Mâcon-Villages),Chardonnay,France,88,28.0,Roger Voss
5418,Domaine Carrette 2014 Les Mûres  (Saint-Véran),Chardonnay,France,88,23.0,Roger Voss
5427,Trenel Fils 2014  Mâcon-Villages,Chardonnay,France,88,19.0,Roger Voss
5440,Labouré-Roi 2009 Premier Cru Réserve  (Chablis),Chardonnay,France,88,42.0,Roger Voss
5456,Bersi Serlini 2005 Brut Cuvèe 4 Millesimato Chardonnay (Franciacorta),Chardonnay,Italy,88,29.0,
5457,Fratelli Muratori 2002 Villa Crespia Iacono Riserva Dosaggio Zero Chardonnay (Franciacorta),Chardonnay,Italy,88,65.0,
5460,Besserat de Bellefon NV Cuvée des Moines Brut Blanc de Blancs Chardonnay (Champagne),Chardonnay,France,88,65.0,Roger Voss
5476,Silver Buckle 2011 Chardonnay (Lodi),Chardonnay,US,86,18.0,Virginie Boone
5483,Broadway Vineyards 2010 Estate Grown Chardonnay (Carneros),Chardonnay,US,86,30.0,
5485,Captûre 2011 Ma Vie Carol Chardonnay (Pine Mountain-Cloverdale Peak),Chardonnay,US,86,48.0,
5501,Fess Parker 2012 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,93,35.0,
5515,Casas del Bosque 2013 Gran Reserva Estate Bottled Chardonnay (Casablanca Valley),Chardonnay,Chile,83,20.0,Michael Schachner
5538,Santa Alba 2012 Grand Reserve Chardonnay (Maule Valley),Chardonnay,Chile,82,15.0,Michael Schachner
5546,Mer Soleil 2010 Silver Unoaked Chardonnay (Santa Lucia Highlands),Chardonnay,US,90,24.0,
5610,Educated Guess 2009 Chardonnay (Napa Valley),Chardonnay,US,88,17.0,
5619,Château de Fuissé 2006 Les Brulés  (Pouilly-Fuissé),Chardonnay,France,90,58.0,Roger Voss
5624,Bouchard Père & Fils 2006  Chassagne-Montrachet,Chardonnay,France,90,,Roger Voss
5636,Louis Latour 2006 Les Folatières Premier Cru  (Puligny-Montrachet),Chardonnay,France,90,,Roger Voss
